,Unnamed: 0,CITYHCR,HCTMULT,NAMEHCR,RSSDHCR,STALPHCR
2369,57678,SANFORD,ONE,"SIS BANCORP, MHC",3815054,ME
2370,57687,BATESVILLE,ONE,SECURITY CAPITAL CORPORATION,1098509,MS
2371,57705,EXCELSIOR,ONE,MORRISTOWN HOLDING COMPANY,1142868,MN
2372,57720,ROCHELLE,ONE,"WCSB HOLDING COMPANY, INC.",4896377,GA
2373,57729,AURORA,ONE,"HERITAGE GROUP, INC.",1055089,NE
2374,57749,OGDEN,ONE,"BOU BANCORP, INC.",2935142,UT
2375,57767,CEDAR POINT,ONE,"CEDAR POINT BANCSHARES, INC.",1060690,KS
2376,57772,RICE LAKE,ONE,"DAIRY STATE BANCORP, INC.",1126121,WI
2377,57784,GOLDEN MEADOW,ONE,"SBT BANCSHARES, INC.",2145950,LA
2378,57788,FAIRMOUNT,ONE,"DAKOTAH BANKSHARES, INC.",2359328,ND
2379,57790,CONCORD,MULT,NEW HAMPSHIRE MUTUAL BANCORP,4436559,NH
2380,57803,CAMILLA,ONE,"CAMILLA BANCSHARES, INC.",2087939,GA
2381,57805,PENSACOLA,MULT,"FIVE FLAGS BANKS, INC.",1129515,FL
2382,57807,POTTER,ONE,ENEVOLDSEN MANAGEMENT COMPANY,2046516,NE
2383,57812,BATESVILLE,ONE,"CITIZENS BANCSHARES OF BATESVILLE, INC.",1131077,AR
2384,57834,ELMWOOD PARK,ONE,"FIRST SECURITY BANCORP, INC.",2125523,IL
2385,57835,HENDERSON,ONE,HENDERSON STATE COMPANY,1055847,NE
2386,57839,CHICAGO,ONE,ALBANK CORPORATION,1208933,IL
2387,57843,SIDNEY,ONE,SIDNEY BANCORP.,3621497,MI
2388,57845,HENNEPIN,ONE,"PUTNAM COUNTY BANCORP, INC.",1136492,IL
2389,57847,DENVER,ONE,"DENVER BANKSHARES, INC.",2209058,CO
2390,57851,SAINT ANSGAR,ONE,ST. ANSGAR BANCORPORATION,1208728,IA
2391,57861,PORTLAND,ONE,UMPQUA HOLDINGS CORPORATION,2747644,OR
2392,58114,MONTREAL,MULT,ROYAL BANK OF CANADA,1232497,
2393,58185,INDEPENDENCE,ONE,FIDELITY BAN CORPORATION,1204337,IA
2394,58196,TITONKA,ONE,"TITONKA BANCSHARES, INC.",1209837,IA
2395,58199,HONOLULU,ONE,CENTRAL PACIFIC FINANCIAL CORP.,1022764,HI
2396,58243,PANA,ONE,"PEOPLE FIRST BANCSHARES, INC.",1209480,IL
2397,58254,FARMINGTON,ONE,"FIRST STATE BANCSHARES, INC.",1099917,MO
2398,58307,DICKSON,ONE,DICKSON FINANCIAL CORPORATION,1085899,TN
2399,58311,BRUNSVILLE,ONE,"PRAIRIE VIEW BANKSHARES, INC.",1131273,IA
2400,58316,SAN DIEGO,ONE,"SAN DIEGO BANCSHARES, INC.",1832749,TX
2401,58317,MULVANE,ONE,"MULVANE BANKSHARES, INC.",1061455,KS
2402,58321,BALDWIN CITY,ONE,"MID-AMERICA BANKSHARES, INC.",2521059,KS
2403,58325,MORGAN CITY,ONE,"M C BANCSHARES, INC.",1841732,LA
2404,58331,JASPER,MULT,"GERMAN AMERICAN BANCORP, INC.",1098620,IN
2405,58396,LORRAINE,ONE,"ELLCO BANCSHARES, INC.",1062797,KS
2406,58397,WELLINGTON,ONE,FIRST FINANCIAL CORPORATION,1067514,KS
2407,58399,WENONA,ONE,"WENONA BANCORP, INC.",1132412,IL
2408,58400,HAVILAND,ONE,"HAVILAND BANCSHARES, INC. EMPLOYEE STOCK OWNERSHIP PLAN",4873033,KS
2409,58402,BENDENA,ONE,"BENDENA BANCSHARES, INC.",1056648,KS
2410,58413,ABERDEEN,ONE,"DACOTAH BANKS, INC.",1121229,SD
2411,58445,EAST LANSING,ONE,"FIRST NATIONAL BANCSHARES, INC.",1206313,MI
2412,58448,DYSART,ONE,"DYSART BANCSHARES, INC.",1130717,IA
2413,58451,JOSEPH,ONE,"COMMUNITY BANCSHARES, INC.",2247612,OR
2414,58465,FORT DAVIS,ONE,"FORT DAVIS BANCSHARES, INC.",2922731,TX
2415,58468,DEFIANCE,ONE,UNION BANCORPORATION,1416475,IA
2416,58470,HALSTEAD,ONE,"WILLIAMS HOLDING COMPANY, INC.",1064513,KS
2417,58475,APPLE RIVER,ONE,FIRST APPLE RIVER CORPORATION,1143052,IL
2418,58481,HIGHLAND PARK,ONE,BANK OF HIGHLAND PARK FINANCIAL CORP,1205398,IL
2419,58483,MULESHOE,ONE,"DANNY MANAGEMENT, INCORPORATED",2314859,TX
2420,58486,AUBURN,MULT,"MAINE COMMUNITY BANCORP, MHC",4902643,ME
2421,58490,MARYSVILLE,ONE,"UBT BANCSHARES, INC.",3219577,KS
2422,58505,CHEYENNE,ONE,FIRSTIER II BANCORP.,3391147,WY
2423,58512,DALLAS,ONE,"MAEDGEN & WHITE, LTD.",2348470,TX
2424,58575,KEY WEST,ONE,FIRST STATE BANK OF THE FLORIDA KEYS HOLDING COMPANY,3897519,FL
2425,58587,FISHER,ONE,"FISHER BANCORP, INC.",2616179,IL
2426,58589,ELDORADO,ONE,BANTERRA CORP,3202832,IL
2427,58626,CLEVELAND,MULT,KEYCORP,1068025,OH
2428,59751,TRENTON,ONE,"TRI-STATES BANKSHARES, INC.",1082898,GA
2429,59755,HAMPTON,ONE,"PALMETTO STATE BANKSHARES, INC.",1076329,SC
2430,59764,TAYLORVILLE,ONE,"FIRST BANCORP OF TAYLORVILLE, INC.",1133585,IL
2431,59766,FORT WALTON BEACH,ONE,"SOUTHERN NATIONAL BANKS, INC.",1129823,FL
2432,59777,LOUISE,ONE,"LOUISE BANCSHARES, INC.",1141021,TX
2433,59790,ANDREWS,ONE,"ANDREWS BANCSHARES, INC.",2348087,TX
2434,59793,FORT SCOTT,ONE,"CITY BANCSHARES, INC.",1023145,KS
2435,59795,HOUSTON,ONE,"CENTRAL BANCSHARES, INC.",1106468,TX
2436,59799,GREAT BEND,ONE,"FARMERS ENTERPRISES, INC.",1055155,KS
2437,59808,BASILE,ONE,"BASILE BANCSHARES, INC.",2937182,LA
2438,59814,BLUE MOUND,ONE,"DALE SPRAGUE ENTERPRISES, INC.",1055865,KS
2439,59841,ABILENE,ONE,"FIRST BELLEVILLE BANCSHARES, INC.",1060917,KS
2440,59850,FREMONT,ONE,"FIRST STATE FREMONT, INC.",1247231,NE
2441,59854,ALAMOGORDO,ONE,"FIRST ALAMOGORDO BANCORP OF NEVADA, INC.",2522337,NM
2442,59862,STERLING,ONE,"ALDEN BANCSHARES, INC.",1063749,KS
2443,59863,NORWAY,ONE,"NORWAY BANCORP, MHC",2835475,ME
2444,59888,PRAIRIE VILLAGE,ONE,"BLUE LION BANCSHARES, INC.",3470444,KS
2445,59889,MOUNDRIDGE,ONE,"GOERING MANAGEMENT COMPANY, LLC",2961226,KS
2446,59901,WICHITA,ONE,COLWICH FINANCIAL CORPORATION,1416448,KS
2447,59909,HOXIE,ONE,"FOOTE FINANCIAL SERVICES, LLC",5301140,KS
2448,59920,MARION,ONE,SOUTH PORTE FINANCIAL INC.,4456593,IL
2449,59922,DURAND,ONE,"DURAND BANCORP, INC.",1492198,IL
2450,59925,STARKE,ONE,COMMUNITY STATE BANK CORPORATION,1134199,FL
2451,59928,CHARLESTON,ONE,CITY HOLDING COMPANY,1076262,WV
2452,60023,TERRE HAUTE,ONE,"TERRE HAUTE SAVINGS MHC, INC.",2861773,IN
2453,60031,HUMBLE,ONE,PLAINS ACQUISITION CORPORATION,3720082,TX
2454,60048,GORHAM,ONE,"GORHAM BANCORP, MHC",3444717,ME
2455,60074,LEWISTON,ONE,"ANDROSCOGGIN BANCORP, MHC",2710796,ME
2456,60096,NEW ROADS,ONE,"GREAT GUARANTY BANCSHARES, INC.",1083158,LA
2457,60102,HANSTON,ONE,"HANSTON INSURANCE AGENCY, INC.",1052293,KS
2458,60106,WALHALLA,ONE,BLUE RIDGE FINANCIAL CORPORATION,3614668,SC
2459,60110,PAINT ROCK,ONE,"PAINT ROCK BANCSHARES, INC.",3938720,TX
2460,60115,FITCHBURG,ONE,"ROLLSTONE BANCORP, MHC",4299147,MA
2461,60150,CORVALLIS,ONE,CITIZENS BANCORP,2519038,OR
2462,60166,PORT LAVACA,ONE,"BAUER MANAGEMENT, INC.",2755153,TX
2463,60172,CHARLESTON,ONE,"CITIZENS BANCORP, INC",2688596,MO
2464,60174,WAMEGO,ONE,"KAW VALLEY BANCSHARES, INC.",1357103,KS
2465,60177,WILMINGTON,ONE,WSFS FINANCIAL CORPORATION,3844269,DE
2466,60296,KAPLAN,ONE,VERMILION BANCSHARES CORPORATION,1141898,LA
2467,60299,OVERTON,ONE,OVERTON FINANCIAL CORPORATION,1138423,TX
2468,60320,CHICO,ONE,"CHICO BANCORP, INC.",2088208,TX
2469,60324,ROCHESTER,ONE,"STERLING FINANCIAL GROUP, INC.",1123410,MN
2470,60331,CAMBRIDGE,ONE,"CAMBRIDGE FINANCIAL GROUP, INC.",2687795,MA
2471,60349,NEW ORLEANS,ONE,"BOL BANCSHARES, INC.",1247594,LA
2472,60354,PERRY,ONE,"PERRY BANKING COMPANY, INC.",2520584,FL
2473,60358,EDINBURG,ONE,"AOB VENTURES, INC.",5164439,TX
2474,60359,OKLAHOMA CITY,ONE,"FSB INVESTMENTS, LLC",3832912,OK
2475,60362,TALLASSEE,ONE,"PRIMESOUTH BANCSHARES, INC.",2858867,AL
2476,60367,AUGUSTA,ONE,"KENNEBEC SAVINGS, MHC",4657121,ME
2477,60376,OPELOUSAS,ONE,"AMERICAN BANCORP, INC.",1085349,LA
2478,60386,DUBLIN,ONE,"MORRIS STATE BANCSHARES, INC.",1417212,GA
2479,60395,FORT STOCKTON,ONE,FNB HOLDING COMPANY,3668223,TX
2480,60397,STRASBURG,ONE,"STRASBURG BANSHARES, INC.",1125692,ND
2481,60398,WICHITA,ONE,"VINTAGE BANCORP, INC.",4399337,KS
2482,60405,INDEPENDENCE,ONE,"BLUE RIDGE BANCSHARES, INC.",1891317,MO
2483,60414,FRANKLIN,ONE,"FRANKLIN BANCORP, INC.",1098152,KY
2484,60474,CLUTE,ONE,"FSB BANCSHARES, INC.",2344650,TX
2485,60477,FRANKLIN,ONE,FRANKLIN BANCORP MHC,4459848,NH
2486,60486,NORTH MYRTLE BEACH,ONE,"MAX BANCORP, LLC",3878835,SC
2487,60504,CEDAR CITY,ONE,SOUTHERN UTAH BANCORPORATION,2169871,UT
2488,60518,OZARK,ONE,"COMMERCIAL BANCSHARES OF OZARK, INC.",2581718,AL
2489,60522,WALTON,ONE,"J & M BANCSHARES, INC.",1067943,KS
2490,60523,HONOLULU,ONE,"FIRST HAWAIIAN, INC.",1025608,HI
2491,60582,KEYSTONE,ONE,KEYSTONE COMMUNITY BANCORPORATION,1131367,IA
2492,60587,GREELEY,ONE,"GREELEY BANCSHARES, INC.",1472006,KS
2493,60588,EMMETSBURG,MULT,"EMMETSBURG BANK SHARES, INC.",1131901,IA
2494,60589,LACONIA,ONE,BNH FINANCIAL,2545831,NH
2495,60616,LEBANON,ONE,MASCOMA MUTUAL FINANCIAL SERVICES CORPORATION,3846106,NH
2496,60642,GARNETT,ONE,"GARNETT BANCSHARES, INC.",1057896,KS
2497,60648,NEWPORT,ONE,SUGAR RIVER BANCORP MHC,4191399,NH
2498,60659,WOODSVILLE,ONE,"GUARANTY BANCORP, INC.",2637820,NH
2499,60668,EMINENCE,ONE,"EMINENCE BANKSHARES, INC.",1140613,MO
2500,60677,HONOLULU,ONE,BANK OF HAWAII CORPORATION,1025309,HI
2501,60763,PIQUA,ONE,MY ANNS CORPORATION,1058389,KS
2502,60767,TOPEKA,ONE,COMMERCE BANK AND TRUST HOLDING COMPANY EMPLOYEE STOCK OWNERSHIP PLAN,2883298,KS
2503,60784,PRAIRIE VILLAGE,ONE,ASTRA FINANCIAL CORPORATION,2723862,KS
2504,60786,PLAINS,ONE,"PLAINS BANCSHARES, INC.",4552981,KS
2505,60795,NEWPORT,ONE,"OCEANPOINT FINANCIAL PARTNERS, MHC",3297481,RI
2506,60812,PEARLAND,MULT,"COASTAL BANCSHARES, INC.",2184043,TX
2507,60813,WAUCHULA,ONE,FIRST HARDEE HOLDING CORPORATION,2376558,FL
2508,60814,WATKINSVILLE,ONE,OCONEE FINANCIAL CORPORATION,2729499,GA
2509,60822,SPENCER,ONE,"SPENCER BANCSHARES, INC.",1066928,OK
2510,60826,JORDAN,ONE,"GARFIELD COUNTY BANCSHARES, INC.",1842551,MT
2511,60828,MAPLE HILL,ONE,"MAPLE HILL BANCSHARES, INC.",1064410,KS
2512,60831,O'FALLON,ONE,SECURITY FIRST BANCSHARES INC,3176661,IL
2513,60833,CORSICANA,ONE,"COMMUNITY BANK HOLDINGS OF TEXAS, INC.",1104017,TX
2514,60848,DANBURY,ONE,"USB BANCORP, INC.",5301421,CT
2515,60880,NAUGATUCK,ONE,ION FINANCIAL MHC,3912766,CT
2516,60900,NEWTOWN,ONE,NSB MUTUAL HOLDING COMPANY,5045444,CT
2517,60930,HARTFORD,ONE,"UNITED FINANCIAL BANCORP, INC.",2509413,CT
2518,61005,WINSTED,MULT,CONNECTICUT MUTUAL HOLDING COMPANY,2937100,CT
2519,61010,RIDGEFIELD,ONE,"FAIRFIELD COUNTY BANK, MHC",3824373,CT
2520,61026,MONAHANS,ONE,"SANDHILLS BANCSHARES, INC.",3951998,TX
2521,61027,WATERBURY,ONE,WEBSTER FINANCIAL CORPORATION,1145476,CT
2522,61214,PUTNAM,ONE,"PB BANCORP, INC",3152003,CT
2523,61235,ERICSON,ONE,"WHEELER COUNTY BANCSHARES, INC.",1066919,NE
2524,61236,WOBURN,ONE,"NORTHERN BANCORP, INC.",1246935,MA
2525,61250,MOLINE,MULT,"QCR HOLDINGS, INC.",2125813,IL
2526,61262,FOSTORIA,ONE,"FOSTORIA BANKSHARES, INC.",1416569,IA
2527,61264,HONOLULU,ONE,"HAWAII NATIONAL BANCSHARES, INC.",1142439,HI
2528,61278,TYLER,ONE,"SOUTHSIDE BANCSHARES, INC.",1245068,TX
2529,61341,SHALLOWATER,ONE,"SOUTH TEXAS BANCSHARES, INC.",3361506,TX
2530,61345,HUNTINGTON,ONE,"HUNTINGTON BANCSHARES, INC.",1109601,TX
2531,61356,ROLFE,ONE,"DIXON BANCSHARES, INC.",1969485,IA
2532,61358,LA CROSSE,ONE,"COULEE BANCSHARES, INC.",1126989,WI
2533,61366,WANAMINGO,ONE,"WANAMINGO BANCSHARES, INC.",1135271,MN
2534,61367,AURORA,ONE,"FIRST INDEPENDENT BANCSHARES, INC.",1364053,MO
2535,61368,INDEPENDENCE,ONE,"INDEPENDENCE BANCSHARES, INC.",1206201,IA
2536,61375,MARCELINE,ONE,"RMB BANCSHARES, INC.",1904963,MO
2537,61381,CARLSBAD,ONE,"WESTERN COMMERCE BANCSHARES OF CARLSBAD, INC.",1109227,NM
2538,61392,MARSHALLTOWN,ONE,"BEAMAN BANCSHARES, INC.",1889499,IA
2539,61396,MILAN,ONE,"BLACKHAWK BANCORPORATION, INC.",1823345,IL
2540,61413,BANGOR,ONE,"BANGOR BANCORP, MHC",3547999,ME
2541,61473,TORONTO,MULT,"TORONTO-DOMINION BANK, THE",1238565,
2542,62717,MORTON,ONE,"HOMETOWN COMMUNITY BANCORP, INC. EMPLOYEE STOCK OWNERSHIP PLAN AND TRUST",2762795,IL
2543,62763,CRESCO,ONE,HOW-WIN DEVELOPMENT CO.,1200496,IA
2544,62768,RADCLIFFE,ONE,DRAKE HOLDING COMPANY,1208410,IA
2545,62772,ZAPATA,ONE,"ZAPATA BANCSHARES, INC.",1107223,TX
2546,62773,MARION,ONE,"DELHI BANCSHARES, INC.",1205594,IA
2547,62776,LAKEVILLE,ONE,"SALISBURY BANCORP, INC.",2693273,CT
2548,62794,LAKE ANDES,ONE,"RANDALL BANCSHARES, INC.",1245246,SD
2549,62795,SPRINGFIELD,ONE,TOWN AND COUNTRY FINANCIAL CORPORATION,1208531,IL
2550,62806,OGALLALA,ONE,"ADAGE, LLC",5006472,NE
2551,62826,LOS ANGELES,ONE,CATHAY GENERAL BANCORP,1843080,CA
2552,62888,EVANSDALE,ONE,"EVANS BANCSHARES, INC.",1130726,IA
2553,62890,LOMBARD,ONE,"WEST SUBURBAN BANCORP, INC.",1245705,IL
2554,62935,DEMING,MULT,FIRST NEW MEXICO FINANCIAL CORPORATION,1107830,NM
2555,62938,WESTSIDE,ONE,"HALBUR BANCSHARES, INC.",1209024,IA
2556,62944,GREENBRIER,ONE,"FIRST SERVICE BANCSHARES, INC.",1137266,AR
2557,62954,COOK,ONE,BANCOOK CORPORATION,1056170,NE
2558,62962,SAINT PAUL,ONE,"UNIVERSITY FINANCIAL CORP, GBC DBA SUNRISE BANKS",1139103,MN
2559,62970,BOURBONNAIS,ONE,"ROMY HAMMES, INC.",1201813,IL
2560,62972,EASTON,ONE,"EASTON BANCSHARES, INC.",1417436,IL
2561,62973,WAUSAU,ONE,"PSB HOLDINGS, INC.",2321419,WI
2562,62982,MIDLAND,ONE,"TALL CITY BANCSHARES, INC.",3929821,TX
2563,62985,ITHACA,ONE,COMMERCIAL NATIONAL FINANCIAL CORPORATION,1249299,MI
2564,62998,DOTHAN,ONE,"SUNSOUTH BANCSHARES, INC.",3255100,AL
2565,63000,WOLFFORTH,ONE,"AMERICO BANCSHARES, INC.",1107193,TX
2566,63015,EVEREST,ONE,"EVEREST BANCSHARES, INC.",1057515,KS
2567,63023,TOKYO,ONE,"SUMITOMO MITSUI FINANCIAL GROUP, INC.",3133262,
2568,63036,PALATINE,ONE,"NORTHWEST BANCORPORATION OF ILLINOIS, INC.",1202986,IL
2569,63037,CORPUS CHRISTI,ONE,"CHARTER BANCSHARES, INC.",2963556,TX
2570,63043,SAN ANGELO,ONE,"TEXAS BANCORP, INC.",2472973,TX
2571,63047,THORNTON,ONE,CITIZENS INVESTMENT COMPANY,1050226,CO
2572,63049,LAKEWOOD,ONE,FIRSTBANK HOLDING COMPANY,1060627,CO
2573,63167,MCGREGOR,ONE,"MCGREGOR BANCO, INC.",1128246,MN
2574,63168,CARLETON,ONE,"CARLETON AGENCY, INC.",1052949,NE
2575,63170,GENEVA,ONE,GENEVA STATE COMPANY,1834396,NE
2576,63183,BRUNING,ONE,"BRUNING BANCSHARES, INC.",1840753,NE
2577,63188,OMAHA,ONE,FOUNDATION FIRST CORPORATION,3822874,NE
2578,63191,SUNDOWN,ONE,"SUNDOWN BANKSHARES, INC.",1104389,TX
2579,63196,CEDAR RAPIDS,ONE,CEDAR RAPIDS STATE COMPANY,1065202,NE
2580,63198,ADAIR,ONE,"EXCHANGE FINANCIAL, INC.",3403732,IA
2581,63199,ROLLA,ONE,PHELPS COUNTY BANK EMPLOYEE STOCK OWNERSHIP PLAN,1249600,MO
2582,63204,TULSA,ONE,"CAPITAL BANK HOLDINGS, INC.",4877237,OK
2583,63207,ATHENS,ONE,"HOCKING VALLEY BANCSHARES, INC.",2170868,OH
2584,63214,KENNETT,ONE,"KENNETT BANCSHARES, INC.",1136308,MO
2585,63215,GILLETTE,ONE,FIRST NATIONAL BANK OF GILLETTE HOLDING COMPANY,1057908,WY
2586,63218,MORA,ONE,"PEOPLES BANKSHARES, INC.",1124024,MN
2587,63224,TRENTON,ONE,"CBT BANCORP, INC.",3436927,IL
2588,63225,KRESS,ONE,"KRESS NATIONAL BANCSHARES, INC.",2741307,TX
2589,63226,LAKE JACKSON,ONE,"AUSTIN COLONY, INC.",1130829,TX
2590,63228,OAK CREEK,ONE,TRI CITY BANKSHARES CORPORATION,1203974,WI
2591,63263,OKLAHOMA CITY,ONE,"BLUECHIP BANCSHARES, LLC",4349837,OK
2592,63264,BELLE GLADE,ONE,BELLE GLADE BANK CORPORATION,1138272,FL
2593,63266,COLDSPRING,ONE,"BANC OF SAN JACINTO COUNTY BANCSHARES, INC., THE",1107456,TX
2594,63279,CROSSETT,ONE,"EVERGREEN BANCSHARES, INC.",1134797,AR
2595,63287,HARWOOD HEIGHTS,ONE,"PARKWAY BANCORP, INC.",1200692,IL
2596,63319,GRUNDY,ONE,GNB BANKSHARES CORPORATION,2630193,VA
2597,63327,TEXARKANA,ONE,"COMMERCIAL BANCSHARES, INC.",1118818,AR
2598,63333,CLAYTON,ONE,"UNION BANCSHARES, INC.",1058503,NM
2599,63340,BILBAO,ONE,"BANCO BILBAO VIZCAYA ARGENTARIA, S.A.",1391237,
2600,63982,CLARKSDALE,ONE,FIRST VALLEY NATIONAL CORP.,1097100,MS
2601,63987,DALLAS,ONE,"INWOOD BANCSHARES, INC.",1134498,TX
2602,64001,LINDSAY,ONE,LINDSAY STATE COMPANY,1059537,NE
2603,64011,CENTRAL CITY,ONE,"COMMUNITY BANCORP OF KENTUCKY, INC.",1119440,KY
2604,64016,MINOT,ONE,"WESTBRAND, INC.",1127650,ND
2605,64023,RACELAND,ONE,"COMMUNITY BANCORP OF LOUISIANA, INC.",1977154,LA
2606,64033,WRENS,ONE,CSRA BANK CORP.,1493672,GA
2607,64037,CASPER,ONE,MIDLAND FINANCIAL CORPORATION,1054840,WY
2608,64043,MINNETONKA,ONE,"FIRST MINNETONKA BANCORPORATION, INC.",1125450,MN
2609,64045,VALLEY PARK,ONE,"VALLEY BANCSHARES, INC.",1097137,MO
2610,64047,POPLAR BLUFF,ONE,POPLAR BLUFF BANC COMPANY,2321594,MO
2611,64054,OMAHA,ONE,SECURITY NATIONAL CORPORATION,1140323,NE
2612,64068,PLANO,ONE,"QUINLAN BANCSHARES, INC.",1133428,TX
2613,64075,DENVER,ONE,"STURM FINANCIAL GROUP, INC.",2942702,CO
2614,64106,FREMONT,ONE,FREMONT BANCORPORATION,1026801,CA
2615,64128,IUKA,ONE,"FIRST AMERICAN BANCSHARES, INC.",3179877,MS
2616,64138,COVINGTON,ONE,"AMERICAN BANCSHARES, INC.",1104615,LA
2617,64143,SPICER,ONE,"HERITAGE BANCSHARES GROUP, INC.",2144739,MN
2618,64156,WEATHERFORD,ONE,"FIRST NATIONAL BANCSHARES OF WEATHERFORD, INC. EMPLOYEE STOCK OWNERSHIP PLAN",4722056,OK
2619,64168,HARRISBURG,ONE,BANNER COUNTY BAN CORPORATION EMPLOYEE STOCK OWNERSHIP PLAN AND TRUST,4437426,NE
2620,64174,LOGAN,ONE,"LOGAN COUNTY BANCSHARES, INC.",1133259,WV
2621,64180,MUSKOGEE,ONE,FIRSTAR FINANCIAL CORP.,3017915,OK
2622,64188,OMAHA,ONE,AMERICAN NATIONAL CORPORATION,1059715,NE
2623,64227,OAK BROOK,ONE,REPUBLIC BANCORP CO.,1201194,IL
2624,64246,MALDEN,ONE,"FIRST MALDEN BANCSHARES, INC.",1491445,MO
2625,64251,ESTES PARK,ONE,FIRST NATIONAL FINANCIAL CORPORATION,1051193,CO
2626,64254,HODGE,ONE,"HODGE BANCSHARES, INC.",1130678,LA
2627,64255,ROUND TOP,ONE,"ROUND TOP BANCSHARES, INC.",2684721,TX
2628,64261,PINE BLUFF,ONE,"JEFFERSON BANCSHARES, INC.",2267665,AR
2629,64292,TAIPEI,ONE,"CTBC FINANCIAL HOLDING CO., LTD.",3080209,
2630,64310,STOCKTON,ONE,BAC FINANCIAL INC.,3033746,CA
2631,64321,BESSEMER,ONE,"FIRSTFED BANCORP, INC. EMPLOYEE STOCK OWNERSHIP PLAN",3340556,AL
2632,64329,NEW ALBANY,ONE,"BNA BANCSHARES, INC.",3326176,MS
2633,64335,CHATHAM,ONE,"UNITED COMMUNITY BANCORP, INC.",1097182,IL
2634,64383,MINERVA,ONE,"CONSUMERS BANCORP, INC.",2286228,OH
2635,64405,SPRINGFIELD,ONE,"SPRING BANCORP, INC.",1247361,IL
2636,64418,SAINT LOUIS,ONE,"ROYAL BANCSHARES, INC.",1096372,MO
2637,64430,DONIPHAN,ONE,"DONIPHAN BANCSHARES, INC.",2332143,NE
2638,64438,MACHIAS,ONE,"MACHIAS BANCORP, MHC",2728577,ME
2639,64465,CHICAGO,ONE,FIRST BUSINESS BANCORP CO.,1889547,IL
2640,64470,SERGEANT BLUFF,ONE,PIONEER DEVELOPMENT COMPANY,1200665,IA
2641,64475,ENNIS,ONE,JACKASS CREEK LAND & LIVESTOCK COMPANY,1123616,MT
2642,64490,CHICAGO,ONE,"LAKESIDE BANCORP, INC.",2128917,IL
2643,64497,FARGO,ONE,"STATE BANKSHARES, INC.",1417333,ND
2644,64520,COON RAPIDS,ONE,"BENIC HOLDINGS, INC.",5217915,MN
2645,64522,VIDALIA,ONE,"ALTAMAHA BANCSHARES, INC.",1081510,GA
2646,64526,MASON,ONE,"COMMERCIAL COMPANY, INC.",1104624,TX
2647,64607,MADISON,ONE,"PARK BANCORPORATION, INC.",1209716,WI
2648,64619,FREEPORT,ONE,"FREEPORT BANCSHARES, INC.",1205585,IL
2649,64622,LAREDO,MULT,INTERNATIONAL BANCSHARES CORPORATION,1104231,TX
2650,64744,DELHI,ONE,"DELHI BANCSHARES, INC.",1107090,LA
2651,64762,WEST MEMPHIS,ONE,"CARLSON BANCSHARES, INC.",1491641,AR
2652,64768,WESTON,ONE,"CITIZENS BANCSHARES, INC.",1133969,WV
2653,64770,ADA,ONE,CITIZENSADA FINANCIAL CORPORATION,3435229,OK
2654,64774,DUBLIN,MULT,"FARMERS BANCSHARES, INC.",1080885,GA
2655,64775,PARKERSBURG,ONE,"COMMUNITY BANKSHARES, INC.",1479144,WV
2656,64779,WICHITA,ONE,"GARDEN PLAIN BANCSHARES, INC.",1139756,KS
2657,64781,BENTON,ONE,"WHITTINGTON BANCORP, INC.",1140725,IL
2658,64798,TEXICO,ONE,TEXICO BANCSHARES CORPORATION,1132841,IL
2659,64799,CORPUS CHRISTI,ONE,"FIRST INTERNATIONAL BANCSHARES, INC.",2490520,TX
2660,64816,OMAHA,ONE,AMERIWEST CORPORATION,1840687,NE
2661,64818,VIVIAN,ONE,"C B & T BANCSHARES, INC.",3010288,LA
2662,64822,COFFEYVILLE,ONE,"COFFEYVILLE BANCORP, INC.",3199585,KS
2663,64824,LAROSE,ONE,"LAFOURCHE BANCSHARES, INC.",1082236,LA
2664,64834,WAUSAU,ONE,"RIVER VALLEY BANCORPORATION, INC.",1209426,WI
2665,64853,LUBBOCK,ONE,"PEOPLES BANCORP, INC.",2814528,TX
2666,64861,ABBOTSFORD,ONE,"ABBY BANCORP, INC.",3612794,WI
2667,64867,KINCAID,ONE,"MIDLAND BANCSHARES, INC.",2609489,IL
2668,64869,PLAQUEMINE,ONE,PLAQUEMINE BANCSHARES CORPORATION,1086355,LA
2669,64870,TYLER,ONE,"KIDD PARTNERS, LTD.",2303947,TX
2670,64877,HERSHEY,ONE,"AMERIGROUP, INC.",2625247,NE
2671,64884,SUMMERVILLE,ONE,"SUMMERVILLE/TRION BANCSHARES, INC.",1133754,GA
2672,64887,SALEM,ONE,PTB CORPORATION,1404735,OR
2673,64889,CHOUTEAU,ONE,"BOC BANSHARES, INC.",1417427,OK
2674,64890,FARMINGTON,ONE,"FSB BANCORP, MHC",2596758,ME
2675,64898,TEL AVIV,ONE,BANK LEUMI LE-ISRAEL B.M.,1232536,
2676,64904,LINCOLN,ONE,"WEST GATE BANSHARES, INC.",1061736,NE
2677,64914,MANHATTAN,ONE,MANHATTAN BANKING CORPORATION,1139363,KS
2678,64921,TAOS,ONE,"CENTINEL BANK SHARES, INC.",1061754,NM
2679,64923,MEDFORD,ONE,"CENTURY BANCORP, INC.",1111088,MA
2680,64950,OAK RIDGE,ONE,"LAKELAND BANCORP, INC.",1404799,NJ
2681,65004,AMSTERDAM,MULT,"AMSTERDAM BANCSHARES, INC.",1064317,MO
2682,65006,TEL AVIV,ONE,ISRAEL DISCOUNT BANK LIMITED,1240737,
